,page_url,artist,artist_nationality,artist_birthdate,title,image_url,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
1200,https://www.artsy.net/artwork/herman-leonard-art-blakey-paris,Herman Leonard,"American, 1923–2010",NA,Art Blakey,https://d32dm0rphc51dk.cloudfront.net/vqAwtK-OCQ4Ou3lhjVTYQQ/large.jpg,Paris,Westwood,Certificate of authenticity,Photography,Toned Silver Gelatin Print,14 × 11 in,35.6 × 27.9 cm,"New/perfect, inspected by Artist and Director, signed provenance card provides all pertinent details for authentication, insurance, resale.  ",This work is part of a limited edition set.,Hand-signed by artist,Included,Not included,$,"1,800"
1201,https://www.artsy.net/artwork/zilia-sanchez-untitled-9,Zilia Sánchez,Cuban,1926,Untitled,https://d32dm0rphc51dk.cloudfront.net/de7zOXc5gwlWgUR4B_8rbQ/large.jpg,mid-1950,Secure payment,Secure transactions by credit card through Stripe.,Painting,Acrylic on canvas,22 1/4 × 11 1/4 × 2 in,56.5 × 28.6 × 5.1 cm,Good condition,This is a unique work.,"Hand-signed by artist, Signed lower right",NA,Included,$,"34,000"
1202,https://www.artsy.net/artwork/mark-tennant-shooting-gallery,Mark Tennant,Follow,NA,Shooting Gallery,https://d32dm0rphc51dk.cloudfront.net/4RzXMJVJRQiApFUluJ6evA/large.jpg,2019,Aux Gallery,Certificate of authenticity,Painting,Oil on Canvas,20 × 16 in,50.8 × 40.6 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"2,500"
1203,https://www.artsy.net/artwork/marc-quinn-untitled-123,Marc Quinn,British,1964,Untitled,https://d32dm0rphc51dk.cloudfront.net/x7EIeYJtsbF2KIA8iNSHvw/large.jpg,2008,Make offer,Grob Gallery,Photography,Polaroid and oil paint,5 3/10 × 7 in,13.5 × 17.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signed and dated on recto ",Included,Included,$,"4,999"
1204,https://www.artsy.net/artwork/keith-haring-angel-mermaid,Keith Haring,"American, 1958–1990",NA,Angel Mermaid,https://d32dm0rphc51dk.cloudfront.net/NMp0Rs2sbNvmZTJCCBt8mw/large.jpg,1987,Make offer,Street Art Power,"Drawing, Collage or other Work on Paper",Black Ink on paper,16 1/10 × 10 4/5 × 1/5 in,41 × 27.5 × 0.4 cm,"Overall good condition, see picture.",This is a unique work.,"Hand-signed by artist, The drawing is dated & signed by hand. ",Included,Not included,€,"10,000"
1205,https://www.artsy.net/artwork/keith-haring-keith-haring-cover-art-keith-haring-three-eyed-face,Keith Haring,"American, 1958–1990",NA,Keith Haring cover art (Keith Haring Three Eyed face) ,https://d32dm0rphc51dk.cloudfront.net/1KiKTYlwuUAhTvHNPTwt0g/large.jpg,1982,Make offer,Lot 180,Books and Portfolios,Silkscreened book cover,9 × 9 in,22.9 × 22.9 cm,Minor wear commensurate with age & medium ,Edition of 2000,Not signed,NA,Not included,NA,NA
1206,https://www.artsy.net/artwork/rudolf-stingel-untitled-2037,Rudolf Stingel,Italian,1956,Untitled ,https://d32dm0rphc51dk.cloudfront.net/8UC0x4RjFvS1AHxfWbKQaA/large.jpg,1998,David Benrimon Fine Art,New York,Painting,Oil and enamel on paper,22 in,55.9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"50,000"
1207,https://www.artsy.net/artwork/melville-price-untitled-figure-ii,Melville Price,"American, 1920–1970",NA,Untitled Figure II,https://d32dm0rphc51dk.cloudfront.net/WDmXAKMZZBF17mwlMLKtsA/large.jpg,1952-1958,Philip Douglas Fine Art + Garvey Rita Fine Art,Orleans,"Drawing, Collage or other Work on Paper",Charcoal on paper,7 × 5 in,17.8 × 12.7 cm,"Good original condition, some age toning in the paper.",This is a unique work.,"Stamped by artist's estate, Estate stamp verso",Included,Not included,$,"2,500"
1208,https://www.artsy.net/artwork/john-mccaw-box-5,John McCaw,American,1967,Box 5,https://d32dm0rphc51dk.cloudfront.net/_ntlmJW-lM-pkDjrlXhYVw/large.jpg,ca. 2020,Gallery 1261,Denver,Sculpture,Cardboard and Mixed Media,8 1/2 × 8 1/2 × 8 1/2 in,21.6 × 21.6 × 21.6 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,500"
1209,https://www.artsy.net/artwork/ludwig-favre-piscine-pontoise,Ludwig Favre,French,1976,Piscine Pontoise,https://d32dm0rphc51dk.cloudfront.net/G0adWrjIMqAa9Qx2UdHcyQ/large.jpg,2020,$325,26 3/10 × 39 1/2 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,9 × 13 1/2 in,NA,22.9 × 34.3 cm,NA,Included,Not included,E,dition of 50
1210,https://www.artsy.net/artwork/jason-martin-untitled-pale-green,Jason Martin,British,1970,Untitled (Pale green),https://d32dm0rphc51dk.cloudfront.net/UN-bEdRrDD1MiUNLh0WF3w/large.jpg,2020,Make offer,Buchmann Galerie,"Drawing, Collage or other Work on Paper",Cold process dye on watercolor paper,29 9/10 × 22 4/5 in,76 × 58 cm,NA,This is a unique work.,"Hand-signed by artist, signed, dated and titled on the back",NA,Included,€,"13,000"
1211,https://www.artsy.net/artwork/reginald-marsh-locomotive-1,Reginald Marsh,"American, 1898–1954",NA,Locomotive,https://d32dm0rphc51dk.cloudfront.net/qoXIIea0S6MLHdTLbzCV8Q/large.jpg,1932,RoGallery,Long Island City,"Drawing, Collage or other Work on Paper",Watercolor on Paper,14 × 20 in,35.6 × 50.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signed and dated on lower right",NA,Included,$,"9,500"
1212,https://www.artsy.net/artwork/seonna-hong-liminal-space,Seonna Hong,Follow,NA,Liminal Space,https://d32dm0rphc51dk.cloudfront.net/vyfqjUg4VeEPB08UeGjpxg/large.jpg,2020,Hashimoto Contemporary,"San Francisco, New York",Painting,Acrylic on canvas on wood,6 × 6 in,15.2 × 15.2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"1,100"
1213,https://www.artsy.net/artwork/jim-houser-ranges-1,Jim Houser,American,1973,RANGES,https://d32dm0rphc51dk.cloudfront.net/mTwfcIs3mGfmceiF-hNgiQ/large.jpg,2018,Philadelphia,Certificate of authenticity,Painting,Acrylic on panel,8 × 8 in,20.3 × 20.3 cm,NA,This is a unique work.,NA,Included,Not included,$,750
1214,https://www.artsy.net/artwork/laura-berger-low-fruit,Laura Berger,Follow,NA,Low Fruit,https://d32dm0rphc51dk.cloudfront.net/7tk7AahMvufHIABL8LPm0w/large.jpg,2020,Hashimoto Contemporary,"San Francisco, New York",Painting,Oil on canvas,30 × 40 in,76.2 × 101.6 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"4,600"
1215,https://www.artsy.net/artwork/andy-warhol-andy-warhol-authentic-signed-color-lithograph-cybill-shepherd-portrait-photo-art,Andy Warhol,"American, 1928–1987",NA,ANDY WARHOL Authentic Signed Color Lithograph Cybill Shepherd Portrait Photo Art,https://d32dm0rphc51dk.cloudfront.net/siv9OnR0V61kHN0PHfii5w/large.jpg,1970-1989,Original Art Broker,Certificate of authenticity,Print,Color Lithograph,26 × 20 in,66 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Across Middle (see photo)",Included,Included,$,"1,395"
1216,https://www.artsy.net/artwork/joanne-freeman-covers-20-red-a-abstract-painting,Joanne Freeman,American,1954,Covers 20 Red A (Abstract painting),https://d32dm0rphc51dk.cloudfront.net/zTyS1pR3lU5a9JEVSm6TyA/large.jpg,2015,IdeelArt,Certificate of authenticity,Painting,Gouache on handmade Khadi paper,20 × 20 in,50.8 × 50.8 cm,New,This is a unique work.,"Hand-signed by artist, Verso",Included,Not included,£,"1,350"
1217,https://www.artsy.net/artwork/christopher-thompson-side-street-1,Christopher Thompson,British,1969,Side Street,https://d32dm0rphc51dk.cloudfront.net/pdmySF3YUDYHHYNsMOLEeg/large.jpg,2015,Albemarle Gallery,London,Painting,Oil on Board,15 9/10 × 15 9/10 in,40.5 × 40.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"6,000"
1218,https://www.artsy.net/artwork/edward-hopper-the-enchantment-of-don-quixote-after-gustave-dore,Edward Hopper,"American, 1882–1967",NA,The Enchantment of Don Quixote (after Gustave Dore),https://d32dm0rphc51dk.cloudfront.net/4VTz6sDoOmYDw-5qZKtVNQ/large.jpg,ca. 1899,"Thurston Royce Gallery of Fine Art, LTD.",Allentown,"Drawing, Collage or other Work on Paper",Graphite on paper,7 × 5 in,17.8 × 12.7 cm,This original work of art is in good condition.,This is a unique work.,"Hand-signed by artist, Initialed, EH, center right",Included,Included,$,"24,000"
1219,https://www.artsy.net/artwork/lita-albuquerque-nighttime-signatures-4-17am,Lita Albuquerque,American,1946,Nighttime Signatures 4:17am,https://d32dm0rphc51dk.cloudfront.net/uJLp1Q75XjbPlXGO-aE6LA/large.jpg,1988,Mark Moore Fine Art,"Los Angeles, Orange","Drawing, Collage or other Work on Paper",Iridescent pigment and pastel on rag paper in three panels,33 × 54 in,83.8 × 137.2 cm,NA,This is a unique work.,"Hand-signed by artist, lower right hand corner",NA,Included,$,"4,500"
1220,https://www.artsy.net/artwork/giacomo-balla-geometric-pattern-with-triangles,Giacomo Balla,"Italian, 1871–1958",NA,Geometric Pattern With Triangles,https://d32dm0rphc51dk.cloudfront.net/L2mzExRcIxn2NxbKSyhfgg/large.jpg,1930s,Make offer,Wallector,Design/Decorative Art,Tempera on Wood,8 1/2 × 3 9/10 × 1/10 in,21.5 × 10 × 0.2 cm,NA,This is a unique work.,Not signed,Included,Not included,£,"4,800"
1221,https://www.artsy.net/artwork/tahnee-lonsdale-self-portrait-in-the-kitchen-1,Tahnee Lonsdale,British,1982,Self Portrait in the Kitchen,https://d32dm0rphc51dk.cloudfront.net/ElQjjb0sKlI4Las-EU0c1Q/square.jpg,2016,De Buck Gallery,"New York, Los Angeles, Miami Beach, Toronto",Painting,Acrylic on Canvas,60 × 60 in,152.4 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"12,000"
1222,https://www.artsy.net/artwork/shepard-fairey-valor-and-grace,Shepard Fairey,American,1970,Valor and Grace,https://d32dm0rphc51dk.cloudfront.net/edR1T3rJPDs8jSL1knsuvA/large.jpg,2020,Buy now,AYNAC Gallery,Print,Speckletone recycled paper,24 × 18 1/10 in,61 × 46 cm,NA,Edition of 450,Hand-signed by artist,Included,Not included,NA,NA
1223,https://www.artsy.net/artwork/luis-bivar-rounded-forest-number-4,Luis Bivar,Portuguese,1965,Rounded Forest #4,https://d32dm0rphc51dk.cloudfront.net/Q4EeG3U1E9HI63P0ITbnzQ/large.jpg,2020,MiXX projects + atelier,Telluride,Mixed Media,Acrylic and Collage on Canvas,50 in diameter,127 cm diameter,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"4,600"
1224,https://www.artsy.net/artwork/stefanie-schneider-exxon-ii-original-polaroid-unique-piece,Stefanie Schneider,German,1968,Exxon II - Original Polaroid Unique Piece,https://d32dm0rphc51dk.cloudfront.net/hiDqn4Z2SfZLVQtVPcOvgA/large.jpg,1999,Instantdreams,"Bombay Beach, Berlin, Santa Monica, Los Angeles, Morongo Valley, Miami, New York, Basel, Arles",Photography,Original SX-70 Polaroid - Unique Piece,4 1/5 × 3 2/5 × 1/10 in,10.7 × 8.7 × 0.2 cm,New,This is a unique work.,"Hand-signed by artist, will be Signed on back",Included,Not included,$,"1,200"
1225,https://www.artsy.net/artwork/gerdine-duijsens-bistro-le-fouquet,Gerdine Duijsens,Dutch,NA,Bistro Le Fouquet,https://d32dm0rphc51dk.cloudfront.net/sFX7EaZdfzu5d_U0vNod5w/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,Acrylic on Canvas,47 × 59 in,119.4 × 149.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"5,400"
1226,https://www.artsy.net/artwork/alec-monopoly-make-it-rain,Alec Monopoly,American,1986,MAKE IT RAIN,https://d32dm0rphc51dk.cloudfront.net/xrvtpj6X_zM6vPCqXySbZw/large.jpg,2013,Gallery Art,Aventura,Painting,MIXED MEDIA ON CANVAS,18 × 24 in,45.7 × 61 cm,Excellent,This is a unique work.,"Hand-signed by artist, lower left.",Included,Included,$,"75,000"
1227,https://www.artsy.net/artwork/francisco-toledo-figura-en-mauve,Francisco Toledo,"Mexican, 1940–2019",NA,Figura en Mauve,https://d32dm0rphc51dk.cloudfront.net/w_dniM7aCl-ljTTYlU9w2g/large.jpg,ca. 1960,"Huntington Beach, Mexico City",Certificate of authenticity,Painting,Gouche on paper,10 3/5 × 7 9/10 in,27 × 20 cm,NA,This is a unique work.,"Hand-signed by artist, Signed bottom right",Included,Included,$,"6,500"
1228,https://www.artsy.net/artwork/koons-after-ballon-dog-pink-koons-after,koons after,Follow,NA,Ballon dog pink - Koons (after),https://d32dm0rphc51dk.cloudfront.net/kjj1n2PpZ0hh5eH-8N_6aw/large.jpg,2020,Buy now,Make offer,Sculpture,Cold cast resin,11 4/5 × 11 4/5 × 4 7/10 in,30 × 30 × 12 cm,Excellent,Edition 652/999,"With certificate/authenticity and original box of Editions Studio, not signed",Included,Included,NA,NA
1229,https://www.artsy.net/artwork/jonathan-meese-daddy-and-mummy,Jonathan Meese,German,1970,Daddy & Mummy,https://d32dm0rphc51dk.cloudfront.net/2pH3pQjfGCqHy3Cam19yhQ/large.jpg,2006,Make offer,PRESENÇA,Painting,Mixed media on canvas,53 3/10 × 41 3/10 in,135.5 × 105 cm,Perfect,This is a unique work.,Hand-signed by artist,Included,Included,€,"120,000"
1230,https://www.artsy.net/artwork/andy-warhol-giorgio-armani-2,Andy Warhol,"American, 1928–1987",NA,Giorgio Armani,https://d32dm0rphc51dk.cloudfront.net/FW-WzesckWte84RvLC_fNw/large.jpg,1981,"West Hollywood, Los Angeles",Certificate of authenticity,Photography,Unique Polaroid print,4 1/4 × 3 3/8 in,10.8 × 8.6 cm,NA,This is a unique work.,"Stamped by artist's estate, Stamped on the verso by the Estate of the Artist and The Andy Warhol Foundation for the Visual Arts. Foundation … ",Included,Not included,$,"18,000"
1231,https://www.artsy.net/artwork/scott-prior-closed-food-stands-off-season-1,Scott Prior,American,1949,Closed Food Stands Off Season,https://d32dm0rphc51dk.cloudfront.net/AON_z76KAryDYd08X2RHyQ/large.jpg,2019,Anthony Brunelli Fine Arts,Binghamton,Painting,Oil on panel,10 1/2 × 10 in,26.7 × 25.4 cm,NA,This is a unique work.,"Hand-signed by artist, sticker label, Work signed on back.",NA,Included,$,"7,400"
1232,https://www.artsy.net/artwork/balint-zsako-blood-orange-2,Balint Zsako,Hungarian,1979,Blood Orange,https://d32dm0rphc51dk.cloudfront.net/7MRPxCeqrPDEuH5BHWaG8A/large.jpg,2016,Make offer,Mimmo Scognamiglio / Placido,"Drawing, Collage or other Work on Paper",Mixed Media on paper,29 9/10 × 21 7/10 in,76 × 55 cm,NA,This is a unique work.,NA,Included,Included,$,"4,500"
1233,https://www.artsy.net/artwork/emilia-dubicki-breakwaters-lament,Emilia Dubicki,American,1963,Breakwaters Lament,https://d32dm0rphc51dk.cloudfront.net/bJBs683kpGAjBd819lloqA/large.jpg,2019,New Haven,Certificate of authenticity,Painting,Oil on canvas,20 × 18 in,50.8 × 45.7 cm,Excellent,This is a unique work.,"Hand-signed by artist, verso",Included,Not included,$,"3,500"
1234,https://www.artsy.net/artwork/robert-indiana-purim-the-four-facets-of-esther-ii-sheehan-36-2,Robert Indiana,"American, 1928–2018",NA,Purim: The Four Facets of Esther (II) [Sheehan,https://d32dm0rphc51dk.cloudfront.net/XVulA7vTUoA_dyPVWSX1dQ/large.jpg,36],Make offer,Alpha 137 Gallery,Print,Color screenprint on white wove paper. Signed. Dated. Numbered. Titled. Framed.,35 3/4 × 30 1/2 × 1 in,90.8 × 77.5 × 2.5 cm,Very good vintage condition,Edition 11/60,"Hand-signed by artist, Hand signed, dated, titled and numbered by Robert Indiana in pencil lower recto ",Included,Included,NA,NA
1235,https://www.artsy.net/artwork/mary-hattman-untitled-3,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/9OUq2XEXRwEE5_oEwhh3Yw/large.jpg,2014,One Mile Gallery,Kingston,Painting,Oil stick on paper,63 × 71 in,160 × 180.3 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"9,000"
1236,https://www.artsy.net/artwork/daniel-cuervo-torre-agbar-slash-hotel-me,Daniel Cuervo,Spanish,1972,Torre Agbar / Hotel ME,https://d32dm0rphc51dk.cloudfront.net/OOIp85PQVuq9ywJZdhk8-A/large.jpg,2014,Make offer,PIGMENT GALLERY,Painting,Oil on wood,47 1/5 × 51 1/5 in,120 × 130 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"72,600"
1237,https://www.artsy.net/artwork/kunstrasen-ex-remover-dp,Kunstrasen,German,1979,'Ex Remover (DP)',https://d32dm0rphc51dk.cloudfront.net/-Vpl3j2fzQlUumOL4KhAdQ/large.jpg,2020,Signari Gallery,Certificate of authenticity,Painting,Hand-painted acrylics and spray paint on deep-edge 100% cotton canvas.,20 × 20 × 2 in,50.8 × 50.8 × 5.1 cm,Good,This is a unique work.,"Hand-signed by artist, Stencil-signed on side panel.",Included,Included,$,"2,850"
1238,https://www.artsy.net/artwork/nina-klein-book-of-life-1,Nina Klein,American,1987,Book of Life,https://d32dm0rphc51dk.cloudfront.net/GvI4Z7l0Av4Y3hxjp4B9tQ/large.jpg,2020,NEW YORK,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Acrylic on paper,16 × 12 in,40.6 × 30.5 cm,New,This is a unique work.,"Hand-signed by artist, Signed on the back",Included,Included,$,"1,000"
1239,https://www.artsy.net/artwork/ashleigh-sumner-all-along-the-watchtower-and-back-again-1,Ashleigh Sumner,American,1979,All Along the Watchtower and Back Again,https://d32dm0rphc51dk.cloudfront.net/cty6DxBFM2UYruEKvg3uqg/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed media, Paint, Spray Paint, Silk Screen, Ink and Resin on Wood",48 × 48 in,121.9 × 121.9 cm,New,This is a unique work.,"Hand-signed by artist, Signed on the back by the artist.",Included,Not included,$,"5,500"
1240,https://www.artsy.net/artwork/tal-r-xanadu-braun,Tal R,Israeli,1967,Xanadu,https://d32dm0rphc51dk.cloudfront.net/mHQKRK5oEXL8E0bEgBhexA/large.jpg,braun,Buy now,Make offer,Print,Etching of 2 plates each with 14 colors,23 3/5 × 23 3/5 in,60 × 60 cm,NA,Edition of 24,Hand-signed by artist,NA,Not included,NA,NA
1241,https://www.artsy.net/artwork/sam-francis-chinese-wall,Sam Francis,"American, 1923–1994",NA,Chinese Wall,https://d32dm0rphc51dk.cloudfront.net/P-8emIEKBBfwJRzNI9g5rg/large.jpg,1969,Buy now,Make offer,Print,Lithograph,30 1/10 × 22 1/2 in,76.5 × 57.2 cm,NA,Edition of 20,Hand-signed by artist,NA,Not included,NA,NA
1242,https://www.artsy.net/artwork/deborah-zlotsky-rewind,Deborah Zlotsky,American,NA,Rewind,https://d32dm0rphc51dk.cloudfront.net/qr0iDHAjsoyxQnYdGOTrpw/large.jpg,2020,"New York, Bridgehampton",Secure payment,Painting,Oil on canvas,48 × 48 in,121.9 × 121.9 cm,New / perfect condition,This is a unique work.,Hand-signed by artist,NA,Not included,$,"8,800"
1243,https://www.artsy.net/artwork/georg-pummer-valerie-iii,Georg Pummer,NA,1983,Valerie III,https://d32dm0rphc51dk.cloudfront.net/XXleUbNU-uTD5Mp6HuvwLA/large.jpg,2018,Make offer,artROOM Konstanz,Painting,Acryl on canvas,55 1/10 × 39 2/5 in,140 × 100 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"5,700"
1244,https://www.artsy.net/artwork/robert-gwathmey-untilted,Robert Gwathmey,"American, 1903–1988",NA,Untilted,https://d32dm0rphc51dk.cloudfront.net/b3XBN9IRXgnSxQJVOPyEXA/large.jpg,Mid-20th Century,Lions Gallery,Secure payment,Print,Lithograph,26 × 18 in,66 × 45.7 cm,Corners slightly creased. Please see photos.,This is a unique work.,Stamped by artist's estate,NA,Not included,$,450
1245,https://www.artsy.net/artwork/betsy-enzensberger-deep-sea-duo,Betsy Enzensberger,American,NA,Deep Sea Duo ,https://d32dm0rphc51dk.cloudfront.net/B10c-D5WccZ8CNai-oNVBQ/large.jpg,2020,Certificate of authenticity,This work includes a certificate of authenticity.,Sculpture,"Resin, glitter, ink and wood",6 × 11 4/5 × 6 in,15.24 × 30 × 15.24 cm,New,This is a unique work.,"Hand-signed by artist, Signed underneath",Included,Not included,€,550
1246,https://www.artsy.net/artwork/boris-otarov-a-dedication-to-giacometti-with-self-portrait,Boris Otarov,1916–1991,NA,A Dedication to Giacometti with Self-Portrait,https://d32dm0rphc51dk.cloudfront.net/xeMnqBJFJ83meSKNh3gqCA/large.jpg,1979,Nadja Brykina Gallery,"Zurich, Moscow",Painting,Mixed technique on plywood,25 4/5 × 21 9/10 in,65.5 × 55.5 cm,Perfect condition,This is a unique work.,"Hand-signed by artist, left corner",Included,Included,€,"9,000"
1247,https://www.artsy.net/artwork/jeffrey-cheung-dream-iii,Jeffrey Cheung,American,1989,Dream III,https://d32dm0rphc51dk.cloudfront.net/N3F9hFCPRqD9iQQY-VVclQ/large.jpg,2019,Hashimoto Contemporary,"San Francisco, New York","Drawing, Collage or other Work on Paper",Pastel on cotton paper,29 1/2 × 21 3/4 in,74.9 × 55.2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"2,300"
1248,https://www.artsy.net/artwork/gustave-singier-composition-lyrique,Gustave Singier,"French, 1909–1985",NA,Composition lyrique ,https://d32dm0rphc51dk.cloudfront.net/5Yy7aX22CR2gA35KP3sMjg/large.jpg,1970,Le Coin des Arts,Paris,Painting,Ink on paper,17 7/10 × 13 3/5 in,45 × 34.5 cm, Very good condition,This is a unique work.,"Hand-signed by artist, Handsigned by the artist ",Included,Included,€,"1,800"
1249,https://www.artsy.net/artwork/pablo-picasso-carmen-oval-head-with-dividing-line-plate-xxix,Pablo Picasso,"Spanish, 1881–1973",NA,Carmen Oval Head with Dividing Line (Plate XXIX),https://d32dm0rphc51dk.cloudfront.net/do3yd1oQBix2Hh-G2ISx9Q/large.jpg,1949,Make offer,Georgetown Frame Shoppe,Print,Copper plate with cancellation mark with matching etching on Montval wove paper,21 × 24 1/4 in,53.3 × 61.6 cm,NA,Edition 255/289,"Not signed (signed and numbered on the justification page), not signed",Included,Included,NA,NA
1250,https://www.artsy.net/artwork/jean-baptiste-armand-guillaumin-white-frost-in-the-crozant-valley-with-the-dam-of-bouchardon,Jean Baptiste Armand Guillaumin,"French, 1841–1927",NA,White Frost in the Crozant Valley,https://d32dm0rphc51dk.cloudfront.net/PxYuqIq4vT24acB5FHRWAg/large.jpg,with the Dam of Bouchardon,Chicago,Secure payment,Painting,Oil on Canvas,25 × 32 in,1651 × 81.3 cm,NA,This is a unique work.,Signed by the artist,NA,Included,$,"165,000"
1251,https://www.artsy.net/artwork/angela-acourt-plant-table,Angela A'Court,British,1961,Plant Table,https://d32dm0rphc51dk.cloudfront.net/x9YKnx_ZJLVSS4FoZhkV2Q/large.jpg,2019,Susan Eley Fine Art,"New York, Hudson","Drawing, Collage or other Work on Paper",Soft pastel on paper,36 × 34 in,91.4 × 86.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"6,095"
1252,https://www.artsy.net/artwork/mark-acetelli-virtue-2,Mark Acetelli,American,1969,Virtue,https://d32dm0rphc51dk.cloudfront.net/6CQasrM8YokdjyOC3DlylA/large.jpg,2019,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed Media, Oil on Canvas",70 × 60 in,177.8 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"6,800"
1253,https://www.artsy.net/artwork/rodney-alan-greenblat-rodney-alan-greenblat-original-painting-acrylic-on-wood-signed-animal-artwork,Rodney Alan Greenblat,American,1960,Rodney Alan Greenblat Original Painting Acrylic On Wood Signed Animal Artwork,https://d32dm0rphc51dk.cloudfront.net/TJBUwLvqzWJ8ZxnnDEYVdA/large.jpg,1950-1969,Original Art Broker,Certificate of authenticity,Painting,Acrylic on Wood,21 × 40 in,53.3 × 101.6 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"1,995"
1254,https://www.artsy.net/artwork/franco-fontana-new-york-4,Franco Fontana,Italian,1933,New York,https://d32dm0rphc51dk.cloudfront.net/qPdn16U_AaJI-FxaE4FRoQ/large.jpg,1979,"€6,000",27 3/5 × 39 2/5 in,Photography,Pigment print,This work is part of a limited edition set.,11 4/5 × 17 7/10 in,NA,30 × 45 cm,Hand-signed by artist,Included,Not included,E,dition of 25
1255,https://www.artsy.net/artwork/pablo-picasso-femme-au-chapeau-de-paille-bleue,Pablo Picasso,"Spanish, 1881–1973",NA,Femme au chapeau de paille bleue,https://d32dm0rphc51dk.cloudfront.net/noupHA84jXzpH7lkAQcM9g/large.jpg,1962 (January 16-Mougins),Make offer,John Szoke,Print,Linocut,24 3/4 × 17 1/2 in,62.9 × 44.5 cm,Excellent,Edition of 87,Not signed,Included,Included,NA,NA
1256,https://www.artsy.net/artwork/agustin-redondela-cillero,Agustín Redondela,"Spanish, 1922–2015",NA,Cillero,https://d32dm0rphc51dk.cloudfront.net/sP82GhwZpEKQFPDXgPgRrA/large.jpg,2006,Buy now,GALERÍA HISPÁNICA,Print,Etching and aquatint,22 × 26 in,56 × 66 cm,Excellent,Edition of 99,Hand-signed by artist,Included,Not included,NA,NA
1257,https://www.artsy.net/artwork/max-gartner-samara-jati,Max Gärtner,German,1982,Samara Jati,https://d32dm0rphc51dk.cloudfront.net/P5LvacenCwcz49lpCdp5_w/large.jpg,2020,Make offer,Victor Lope Arte Contemporaneo,Sculpture,Teak wood,20 1/10 × 29 1/2 × 1 3/5 in,51 × 75 × 4 cm,Excellent,This is a unique work.,"Hand-signed by artist, Back",Included,Not included,€,"2,800"
1258,https://www.artsy.net/artwork/addie-herder-kays-dodge,Addie Herder,"American, 1920–2009",NA,Kay's Dodge,https://d32dm0rphc51dk.cloudfront.net/bTD5vmRMMo-az7v3qDnHkg/large.jpg,1978,Secure payment,Secure transactions by credit card through Stripe.,"Drawing, Collage or other Work on Paper",Collage,14 × 11 in,35.6 × 27.9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"9,000"
1259,https://www.artsy.net/artwork/john-wentz-untitled-no-1-1,John Wentz,American,NA,Untitled No. 1,https://d32dm0rphc51dk.cloudfront.net/QMwkDa-U5mn4sr7VzmzrQw/large.jpg,2019,Hashimoto Contemporary,"San Francisco, New York",Painting,Oil and spray paint on canvas,20 × 16 in,50.8 × 40.6 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,200"
1260,https://www.artsy.net/artwork/carmen-de-vos-sequoia-number-125-from-the-series-us-road-trip-diary,Carmen de Vos,Belgium,1967,Sequoia #125 - from the series US Road trip Diary ,https://d32dm0rphc51dk.cloudfront.net/BRjUeCa17ykpxOooMdj8Vw/large.jpg,2007,$700,27 3/5 × 27 3/5 in,Photography,"Archival pigment print on canvas, photo based on an expired Polaroid",This work is part of a limited edition set.,7 9/10 × 7 9/10 in,New,20 × 20 × 0.1 cm,"Hand-signed by artist, sticker label, Certificate, hand signed & numbered by the artist. ",Included,Not included,E,"ditions 1, 2, 3 of 10 + 2AP"
